provider_location_guid,loc_phone,loc_name,loc_admin_street1,loc_admin_city,loc_admin_state,loc_admin_zip,web_address,pre_screen,insurance_accepted,walkins_accepted,provider_notes,searchable_name,in_stock,quantity_last_updated,opening_hours
ae94a8cc-5948-4503-9a8d-ca13cf919d90,919-372-1406,"CVS Pharmacy, Inc. #17050",1201 BEAVER CREEK COMMONS DR,APEX,NC,27502,https://www.cvs.com/store-locator/details-directions/017050,https://www.cvs.com/immunizations/get-vaccinated,True,True,It is highly recommended to make an appointment for pediatric (5-11 years old) COVID-19 vaccinations.,Flu Shot,False,2023-04-06,sunday_hours:  10:00AM-06:00PM  |  monday_hours:  09:00AM-09:00PM  |  tuesday_hours:  09:00AM-09:00PM  |  wednesday_hours:  09:00AM-09:00PM  |  thursday_hours:  09:00AM-09:00PM  |  friday_hours:  09:00AM-09:00PM  |  saturday_hours:  09:00AM-06:00PM
7a4a62c4-48c9-44ad-a47b-d06d5c855807,704-895-1342,Walgreens Co. #11266,19631 W CATAWBA AVE,CORNELIUS,NC,28031-4002,https://www.walgreens.com,https://www.walgreens.com/findcare/vaccination/covid-19,True,True,Appointments are not required to receive a Flu vaccine.  walk-ins are accepted at this time.,Flu Shot (Egg free),True,2023-04-03,sunday_hours:  10:00AM - 06:00PM  |  monday_hours:  09:00AM - 08:00PM  |  tuesday_hours:  09:00AM - 08:00PM  |  wednesday_hours:  09:00AM - 08:00PM  |  thursday_hours:  09:00AM - 08:00PM  |  friday_hours:  09:00AM - 08:00PM  |  saturday_hours:  10:00AM - 06:00PM
00ab8070-2a4d-49c9-a52d-806ac882e41a,910-844-3096,Walgreens Co. #13960,106 W DR MARTIN LUTHER KING JR DR,MAXTON,NC,28364-1849,https://www.walgreens.com,https://www.walgreens.com/findcare/vaccination/covid-19,True,True,Appointments are not required to receive a Flu vaccine.  walk-ins are accepted at this time.,"Flu Shot (65+, high-dose or adjuvanted)",True,2023-04-03,sunday_hours:  12:00AM - 12:00AM  |  monday_hours:  09:00AM - 07:00PM  |  tuesday_hours:  09:00AM - 07:00PM  |  wednesday_hours:  09:00AM - 07:00PM  |  thursday_hours:  09:00AM - 07:00PM  |  friday_hours:  09:00AM - 07:00PM  |  saturday_hours:  12:00AM - 12:00AM
7110c55d-93a5-43a0-824e-b24c26453722,919-544-6590,"CVS Pharmacy, Inc. #01752",930 MARTIN LUTHER KING JR.,DURHAM,NC,27713,https://www.cvs.com/store-locator/details-directions/001752,https://www.cvs.com/immunizations/get-vaccinated,True,True,It is highly recommended to make an appointment for pediatric (5-11 years old) COVID-19 vaccinations.,Flu Shot,True,2022-11-19,sunday_hours:  10:00AM-05:00PM  |  monday_hours:  09:00AM-08:00PM  |  tuesday_hours:  09:00AM-08:00PM  |  wednesday_hours:  09:00AM-08:00PM  |  thursday_hours:  09:00AM-08:00PM  |  friday_hours:  09:00AM-08:00PM  |  saturday_hours:  10:00AM-05:00PM
0d7f5156-e4ab-4b35-9da0-dc6eb67b0c62,336-249-2901,"CVS Pharmacy, Inc. #04294",309 EAST CENTER ST.,LEXINGTON,NC,27292,https://www.cvs.com/store-locator/details-directions/004294,https://www.cvs.com/immunizations/get-vaccinated,True,True,It is highly recommended to make an appointment for pediatric (5-11 years old) COVID-19 vaccinations.,Flu Shot,True,2022-11-19,sunday_hours:  10:00AM-06:00PM  |  monday_hours:  08:00AM-09:00PM  |  tuesday_hours:  08:00AM-09:00PM  |  wednesday_hours:  08:00AM-09:00PM  |  thursday_hours:  08:00AM-09:00PM  |  friday_hours:  08:00AM-09:00PM  |  saturday_hours:  09:00AM-06:00PM
3a9c3611-7f58-431d-9541-3a0dd32fe1c9,919-659-8233,Harris Teeter Pharmacy #09700495,8345 CREEDMOOR RD,RALEIGH,NC,27613,https://www.harristeeter.com/rx/guest/get-vaccinated,https://www.harristeeter.com/covidcare,True,False,Not Available,Flu Shot (Egg free),False,2023-04-07,sunday_hours:  11:00 AM - 6:00 PM  |  monday_hours:  9:00 AM - 8:00 PM  |  tuesday_hours:  9:00 AM - 8:00 PM  |  wednesday_hours:  9:00 AM - 8:00 PM  |  thursday_hours:  9:00 AM - 8:00 PM  |  friday_hours:  9:00 AM - 8:00 PM  |  saturday_hours:  9:00 AM - 6:00 PM
875c07f6-ce30-47bf-a541-60d6efb88741,252-917-6864,Walmart Inc #10-7235,3801 S Memorial Dr,Winterville,NC,28590-8618,https://www.walmart.com/store/7235,Not Available,True,True,Not Available,Flu Shot (Egg free),False,2023-03-28,"sunday_hours:  10:00 AM - 1:30PM, 2:00 PM - 6:00 PM  |  monday_hours:  9:00 AM - 1:30PM, 2:00 PM - 7:00 PM  |  tuesday_hours:  6:00 AM - 1:30PM, 2:00 PM - 7:00 PM  |  wednesday_hours:  9:00 AM - 1:30PM, 2:00 PM - 7:00 PM  |  thursday_hours:  9:00 AM - 1:30PM, 2:00 PM - 7:00 PM  |  friday_hours:  9:00 AM - 1:30PM, 2:00 PM - 7:00 PM  |  saturday_hours:  9:00 AM - 1:30PM, 2:00 PM - 7:00 PM"
db51e719-cc83-494f-a655-3a93d0b3a081,828-268-0727,Walgreens Co. #2540,2184 BLOWING ROCK RD,BOONE,NC,28607-6154,https://www.walgreens.com,https://www.walgreens.com/findcare/vaccination/covid-19,True,True,Appointments are not required to receive a Flu vaccine.  walk-ins are accepted at this time.,Flu Shot (Egg free),True,2023-04-03,sunday_hours:  10:00AM - 06:00PM  |  monday_hours:  08:00AM - 10:00PM  |  tuesday_hours:  08:00AM - 10:00PM  |  wednesday_hours:  08:00AM - 10:00PM  |  thursday_hours:  08:00AM - 10:00PM  |  friday_hours:  08:00AM - 10:00PM  |  saturday_hours:  09:00AM - 06:00PM
5fc7c129-1eea-4b3a-bab3-120d19d32fb8,919-467-6133,Harris Teeter Pharmacy #09700138,98 CORNERSTONE DR,CARY,NC,27519,https://www.harristeeter.com/rx/guest/get-vaccinated,https://www.harristeeter.com/covidcare,True,False,Not Available,Flu Shot,True,2023-04-07,sunday_hours:  11:00 AM - 5:00 PM  |  monday_hours:  9:00 AM - 7:00 PM  |  tuesday_hours:  9:00 AM - 7:00 PM  |  wednesday_hours:  9:00 AM - 7:00 PM  |  thursday_hours:  9:00 AM - 7:00 PM  |  friday_hours:  9:00 AM - 7:00 PM  |  saturday_hours:  9:00 AM - 5:00 PM
8b5b429a-9b09-4ed9-8e8c-9341d2366fa3,919-988-6003,Walmart Inc #10-7340,1144 Tommys Rd,Goldsboro,NC,27534-7978,https://www.walmart.com/store/7340,Not Available,True,True,Not Available,Flu Nasal Spray,False,2023-03-28,"sunday_hours:  10:00 AM - 1:30PM, 2:00 PM - 6:00 PM  |  monday_hours:  9:00 AM - 1:30PM, 2:00 PM - 7:00 PM  |  tuesday_hours:  6:00 AM - 1:30PM, 2:00 PM - 7:00 PM  |  wednesday_hours:  9:00 AM - 1:30PM, 2:00 PM - 7:00 PM  |  thursday_hours:  9:00 AM - 1:30PM, 2:00 PM - 7:00 PM  |  friday_hours:  9:00 AM - 1:30PM, 2:00 PM - 7:00 PM  |  saturday_hours:  9:00 AM - 1:30PM, 2:00 PM - 7:00 PM"
6fbf7a71-05cb-49a3-87bc-de822679d8fc,910-246-0714,Harris Teeter Pharmacy #09700212,400 MILL CREEK ROAD,CARTHAGE,NC,28327,https://www.harristeeter.com/rx/guest/get-vaccinated,https://www.harristeeter.com/covidcare,True,False,Not Available,Flu Shot,False,2023-04-07,sunday_hours:  11:00 AM - 6:00 PM  |  monday_hours:  9:00 AM - 8:00 PM  |  tuesday_hours:  9:00 AM - 8:00 PM  |  wednesday_hours:  9:00 AM - 8:00 PM  |  thursday_hours:  9:00 AM - 8:00 PM  |  friday_hours:  9:00 AM - 8:00 PM  |  saturday_hours:  9:00 AM - 6:00 PM
981ee89a-af70-4154-a8eb-dd9d5777ad65,919-528-1538,Walgreens Co. #19475,1560 HIGHWAY 56,CREEDMOOR,NC,27522-8295,https://www.walgreens.com,https://www.walgreens.com/findcare/vaccination/covid-19,True,True,Appointments are not required to receive a Flu vaccine.  walk-ins are accepted at this time.,"Flu Shot (65+, high-dose or adjuvanted)",True,2023-04-03,sunday_hours:  10:00AM - 06:00PM  |  monday_hours:  09:00AM - 09:00PM  |  tuesday_hours:  09:00AM - 09:00PM  |  wednesday_hours:  09:00AM - 09:00PM  |  thursday_hours:  09:00AM - 09:00PM  |  friday_hours:  09:00AM - 09:00PM  |  saturday_hours:  09:00AM - 06:00PM
d16c1b1c-373b-4c29-b9c4-9002509fbaef,704-784-1977,Walgreens Co. #7767,5230 POPLAR TENT RD,CONCORD,NC,28027-7757,https://www.walgreens.com,https://www.walgreens.com/findcare/vaccination/covid-19,True,True,Appointments are not required to receive a Flu vaccine.  walk-ins are accepted at this time.,Flu Shot (Egg free),True,2023-04-03,sunday_hours:  10:00AM - 06:00PM  |  monday_hours:  09:00AM - 09:00PM  |  tuesday_hours:  09:00AM - 09:00PM  |  wednesday_hours:  09:00AM - 09:00PM  |  thursday_hours:  09:00AM - 09:00PM  |  friday_hours:  09:00AM - 09:00PM  |  saturday_hours:  09:00AM - 06:00PM
aaa375be-0278-4915-a9d2-d3c5e4886ad3,828-754-2421,"CVS Pharmacy, Inc. #04379",875 BLOWING ROCK BLVD.,LENOIR,NC,28645,https://www.cvs.com/store-locator/details-directions/004379,https://www.cvs.com/immunizations/get-vaccinated,True,True,It is highly recommended to make an appointment for pediatric (5-11 years old) COVID-19 vaccinations.,Flu Shot,False,2023-04-06,sunday_hours:  10:00AM-06:00PM  |  monday_hours:  08:00AM-08:00PM  |  tuesday_hours:  08:00AM-08:00PM  |  wednesday_hours:  08:00AM-08:00PM  |  thursday_hours:  08:00AM-08:00PM  |  friday_hours:  08:00AM-08:00PM  |  saturday_hours:  10:00AM-06:00PM
7d1e839b-3e98-453f-bac3-77ebcb6a2c7c,336-246-3920,Walmart Inc #10-3289,1489 Mount Jefferson Rd,West Jefferson,NC,28694-8336,https://www.walmart.com/store/3289,Not Available,True,True,Not Available,Flu Shot,True,2023-03-28,"sunday_hours:  11:00 AM - 1:30PM, 2:00 PM - 5:00 PM  |  monday_hours:  9:00 AM - 1:30PM, 2:00 PM - 7:00 PM  |  tuesday_hours:  6:00 AM - 1:30PM, 2:00 PM - 7:00 PM  |  wednesday_hours:  9:00 AM - 1:30PM, 2:00 PM - 7:00 PM  |  thursday_hours:  9:00 AM - 1:30PM, 2:00 PM - 7:00 PM  |  friday_hours:  9:00 AM - 1:30PM, 2:00 PM - 7:00 PM  |  saturday_hours:  9:00 AM - 1:30PM, 2:00 PM - 6:00 PM"
ee458d7b-1c5a-4890-8f8c-e510a23ac56a,919-383-0171,"CVS Pharmacy, Inc. #07047",3573 HILLSBOROUGH RD.,DURHAM,NC,27705,https://www.cvs.com/store-locator/details-directions/007047,https://www.cvs.com/immunizations/get-vaccinated,True,True,It is highly recommended to make an appointment for pediatric (5-11 years old) COVID-19 vaccinations.,Flu Shot,False,2023-01-14,sunday_hours:  10:00AM-06:00PM  |  monday_hours:  08:00AM-09:00PM  |  tuesday_hours:  08:00AM-09:00PM  |  wednesday_hours:  08:00AM-09:00PM  |  thursday_hours:  08:00AM-09:00PM  |  friday_hours:  08:00AM-09:00PM  |  saturday_hours:  09:00AM-06:00PM
e57e9fab-540d-447b-ae9b-937ba608d758,919-243-6373,Publix Super Markets Inc. #1727,24 Publix Drive,Clayton,NC,27527,https://www.publix.com/pharmacy/pharmacy-services/vaccinations,https://www.publix.com/vaccines,True,True,Not Available,Flu Shot (Egg free),True,2023-04-06,sunday_hours:  nan  |  monday_hours:  nan  |  tuesday_hours:  nan  |  wednesday_hours:  nan  |  thursday_hours:  nan  |  friday_hours:  nan  |  saturday_hours:  nan
fda5eda3-426f-421e-92e1-ef21c38e5853,704-825-6929,"CVS Pharmacy, Inc. #02233",6750 WILKINSON BLVD.,BELMONT,NC,28012,https://www.cvs.com/store-locator/details-directions/002233,https://www.cvs.com/immunizations/get-vaccinated,True,True,It is highly recommended to make an appointment for pediatric (5-11 years old) COVID-19 vaccinations.,Flu Shot (Egg free),False,2023-04-06,sunday_hours:  12:00AM-12:00AM  |  monday_hours:  12:00AM-12:00AM  |  tuesday_hours:  12:00AM-12:00AM  |  wednesday_hours:  12:00AM-12:00AM  |  thursday_hours:  12:00AM-12:00AM  |  friday_hours:  12:00AM-12:00AM  |  saturday_hours:  12:00AM-12:00AM
96356f83-915e-4a80-b92d-2dfbc29ab928,910-892-0445,Walmart Inc #10-1237,590 E Jackson Blvd,Erwin,NC,28339-9629,https://www.walmart.com/store/1237,Not Available,True,True,Not Available,Flu Shot,True,2023-03-28,"sunday_hours:  10:00 AM - 1:30PM, 2:00 PM - 6:00 PM  |  monday_hours:  9:00 AM - 7:00 PM  |  tuesday_hours:  6:00 AM - 7:00 PM  |  wednesday_hours:  9:00 AM - 7:00 PM  |  thursday_hours:  9:00 AM - 7:00 PM  |  friday_hours:  9:00 AM - 7:00 PM  |  saturday_hours:  9:00 AM - 1:30PM, 2:00 PM - 7:00 PM"
a718e01b-912b-4996-b08f-146aea705e95,910-458-3060,"CVS Pharmacy, Inc. #07345",901 DOW RD.,CAROLINA BEACH,NC,28428,https://www.cvs.com/store-locator/details-directions/007345,https://www.cvs.com/immunizations/get-vaccinated,True,True,It is highly recommended to make an appointment for pediatric (5-11 years old) COVID-19 vaccinations.,Flu Shot,False,2023-01-14,sunday_hours:  10:00AM-06:00PM  |  monday_hours:  08:00AM-08:00PM  |  tuesday_hours:  08:00AM-08:00PM  |  wednesday_hours:  08:00AM-08:00PM  |  thursday_hours:  08:00AM-08:00PM  |  friday_hours:  08:00AM-08:00PM  |  saturday_hours:  09:00AM-06:00PM
98501e7a-bb5c-48af-88da-c7fdd681eee7,919-212-6442,Walmart Inc #10-5292,4431 New Bern Ave,Raleigh,NC,27610-1443,https://www.walmart.com/store/5292,Not Available,True,True,Not Available,Flu Nasal Spray,False,2023-03-28,"sunday_hours:  10:00 AM - 1:30PM, 2:00 PM - 5:00 PM  |  monday_hours:  9:00 AM - 1:30PM, 2:00 PM - 5:00 PM  |  tuesday_hours:  6:00 AM - 1:30PM, 2:00 PM - 5:00 PM  |  wednesday_hours:  9:00 AM - 1:30PM, 2:00 PM - 5:00 PM  |  thursday_hours:  9:00 AM - 1:30PM, 2:00 PM - 5:00 PM  |  friday_hours:  9:00 AM - 1:30PM, 2:00 PM - 5:00 PM  |  saturday_hours:  9:00 AM - 1:30PM, 2:00 PM - 5:00 PM"
78071703-5b80-4b0c-b2f3-b044cc2e2455,704-815-3341,Walgreens Co. #9184,11200 PROVIDENCE RD W,CHARLOTTE,NC,28277-1535,https://www.walgreens.com,https://www.walgreens.com/findcare/vaccination/covid-19,True,True,Appointments are not required to receive a Flu vaccine.  walk-ins are accepted at this time.,Flu Shot (Egg free),True,2023-04-03,sunday_hours:  10:00AM - 06:00PM  |  monday_hours:  09:00AM - 09:00PM  |  tuesday_hours:  09:00AM - 09:00PM  |  wednesday_hours:  09:00AM - 09:00PM  |  thursday_hours:  09:00AM - 09:00PM  |  friday_hours:  09:00AM - 09:00PM  |  saturday_hours:  09:00AM - 06:00PM
c8a405fb-241e-494b-ae7d-2e1464515928,828-575-0723,Asheville Mountain Pharmacy,1272 TUNNEL ROAD STE 20,ASHEVILLE,NC,28805,https://healthmartcovidvaccine.com,https://healthmartcovidvaccine.com,True,False,Scheduling an appointment is recommended. Please call to confirm COVID-19 vaccine and/or Flu vaccine Walk-In availability,Flu Nasal Spray,False,2023-04-07,sunday_hours:  nan  |  monday_hours:  10:00 AM - 06:00 PM  |  tuesday_hours:  10:00 AM - 06:00 PM  |  wednesday_hours:  10:00 AM - 06:00 PM  |  thursday_hours:  10:00 AM - 06:00 PM  |  friday_hours:  10:00 AM - 06:00 PM  |  saturday_hours:  10:00 AM - 01:00 PM
af5b1dde-7775-463d-9344-d874628d93b2,919-776-9388,Walmart Inc #10-1774,3310 NC Highway 87 S,Sanford,NC,27332-9628,https://www.walmart.com/store/1774,Not Available,True,True,Not Available,"Flu Shot (65+, high-dose or adjuvanted)",False,2023-03-28,"sunday_hours:  10:00 AM - 1:30PM, 2:00 PM - 6:00 PM  |  monday_hours:  9:00 AM - 7:00 PM  |  tuesday_hours:  6:00 AM - 7:00 PM  |  wednesday_hours:  9:00 AM - 7:00 PM  |  thursday_hours:  9:00 AM - 7:00 PM  |  friday_hours:  9:00 AM - 7:00 PM  |  saturday_hours:  9:00 AM - 1:30PM, 2:00 PM - 7:00 PM"
54e3dc7b-24d7-4c43-b99f-1186741c4628,919-847-4235,Food Lion #1358,1121 Falls River Avenue,Raleigh,NC,27614,https://foodlionsched.rxtouch.com/rbssched/program/wellness,https://foodlionsched.rxtouch.com/rbssched/program/wellness,True,True,Not Available,Flu Shot (Egg free),False,2023-04-07,sunday_hours:  nan  |  monday_hours:  9:00AM-8:00PM  |  tuesday_hours:  9:00AM-8:00PM  |  wednesday_hours:  9:00AM-8:00PM  |  thursday_hours:  9:00AM-8:00PM  |  friday_hours:  9:00AM-8:00PM  |  saturday_hours:  9:00AM-6:00PM
28ac49a2-e65f-4013-afe8-defe01170532,704-636-1616,"CVS Pharmacy, Inc. #07539",1924 STATESVILLE BLVD.,SALISBURY,NC,28144,https://www.cvs.com/store-locator/details-directions/007539,https://www.cvs.com/immunizations/get-vaccinated,True,True,It is highly recommended to make an appointment for pediatric (5-11 years old) COVID-19 vaccinations.,Flu Shot,True,2022-11-19,sunday_hours:  10:00AM-06:00PM  |  monday_hours:  08:00AM-09:00PM  |  tuesday_hours:  08:00AM-09:00PM  |  wednesday_hours:  08:00AM-09:00PM  |  thursday_hours:  08:00AM-09:00PM  |  friday_hours:  08:00AM-09:00PM  |  saturday_hours:  09:00AM-06:00PM
a006d171-0e96-4557-9a4f-9d6f5434229f,704-983-6830,Walmart Inc #10-1133,781 Leonard Ave,Albemarle,NC,28001-5257,https://www.walmart.com/store/1133,Not Available,True,True,Not Available,"Flu Shot (65+, high-dose or adjuvanted)",True,2023-04-07,"sunday_hours:  10:00 AM - 1:30PM, 2:00 PM - 6:00 PM  |  monday_hours:  9:00 AM - 1:30PM, 2:00 PM - 7:00 PM  |  tuesday_hours:  6:00 AM - 1:30PM, 2:00 PM - 7:00 PM  |  wednesday_hours:  9:00 AM - 1:30PM, 2:00 PM - 7:00 PM  |  thursday_hours:  9:00 AM - 1:30PM, 2:00 PM - 7:00 PM  |  friday_hours:  9:00 AM - 1:30PM, 2:00 PM - 7:00 PM  |  saturday_hours:  9:00 AM - 1:30PM, 2:00 PM - 7:00 PM"
9488f44d-1d71-446b-ac67-1ed01291f87b,704-544-2092,"CVS Pharmacy, Inc. #07157",13845 CONLAN CIRCLE,CHARLOTTE,NC,28277,https://www.cvs.com/store-locator/details-directions/007157,https://www.cvs.com/immunizations/get-vaccinated,True,True,It is highly recommended to make an appointment for pediatric (5-11 years old) COVID-19 vaccinations.,Flu Shot (Egg free),False,2023-04-06,sunday_hours:  10:00AM-06:00PM  |  monday_hours:  08:00AM-10:00PM  |  tuesday_hours:  08:00AM-10:00PM  |  wednesday_hours:  08:00AM-10:00PM  |  thursday_hours:  08:00AM-10:00PM  |  friday_hours:  08:00AM-10:00PM  |  saturday_hours:  09:00AM-08:00PM
bb641752-a976-4208-96a7-ab8f43ffed89,704-948-7237,Walgreens Co. #10287,9848 GILEAD RD,HUNTERSVILLE,NC,28078-7511,https://www.walgreens.com,https://www.walgreens.com/findcare/vaccination/covid-19,True,True,Appointments are not required to receive a Flu vaccine.  walk-ins are accepted at this time.,Flu Shot (Egg free),True,2023-04-03,sunday_hours:  10:00AM - 06:00PM  |  monday_hours:  08:00AM - 08:00PM  |  tuesday_hours:  08:00AM - 08:00PM  |  wednesday_hours:  08:00AM - 08:00PM  |  thursday_hours:  08:00AM - 08:00PM  |  friday_hours:  08:00AM - 08:00PM  |  saturday_hours:  09:00AM - 06:00PM
872531c2-112a-48e3-9eb6-4127f0356bab,984-777-4051,Walgreens Co. #15499,13301 STRICKLAND ROAD,RALEIGH,NC,27613-5221,https://www.walgreens.com,https://www.walgreens.com/findcare/vaccination/covid-19,True,True,Appointments are not required to receive a Flu vaccine.  walk-ins are accepted at this time.,Flu Shot,True,2023-04-03,sunday_hours:  10:00AM - 06:00PM  |  monday_hours:  08:00AM - 08:00PM  |  tuesday_hours:  08:00AM - 08:00PM  |  wednesday_hours:  08:00AM - 08:00PM  |  thursday_hours:  08:00AM - 08:00PM  |  friday_hours:  08:00AM - 08:00PM  |  saturday_hours:  09:00AM - 06:00PM
47b61146-c496-4727-b561-04d996b27fad,828-322-4383,Publix Super Markets Inc. #1550,36 29th Avenue NE,Hickory,NC,28601,https://www.publix.com/pharmacy/pharmacy-services/vaccinations,https://www.publix.com/vaccines,True,True,Not Available,Flu Shot (Egg free),False,2023-04-06,sunday_hours:  11:00AM - 6:00PM  |  monday_hours:  9:00AM - 9:00PM  |  tuesday_hours:  9:00AM - 9:00PM  |  wednesday_hours:  9:00AM - 9:00PM  |  thursday_hours:  9:00AM - 9:00PM  |  friday_hours:  9:00AM - 9:00PM  |  saturday_hours:  9:00AM - 7:00PM
2e3eefd1-5dcd-46e5-a0fe-c9bd9a793688,919-380-3385,Harris Teeter Pharmacy #09700104,4093 DAVIS DR,MORRISVILLE,NC,27560,https://www.harristeeter.com/rx/guest/get-vaccinated,https://www.harristeeter.com/covidcare,True,False,Not Available,Flu Shot,True,2023-04-07,sunday_hours:  11:00 AM - 6:00 PM  |  monday_hours:  9:00 AM - 8:00 PM  |  tuesday_hours:  9:00 AM - 8:00 PM  |  wednesday_hours:  9:00 AM - 8:00 PM  |  thursday_hours:  9:00 AM - 8:00 PM  |  friday_hours:  9:00 AM - 8:00 PM  |  saturday_hours:  9:00 AM - 6:00 PM
c6df6ef9-a785-430b-bdab-dcc2483a664f,919-822-6043,Publix Super Markets Inc. #1744,2257 Wendell Falls Parkway,Wendell,NC,27591-6755,https://www.publix.com/pharmacy/pharmacy-services/vaccinations,https://www.publix.com/vaccines,True,True,Not Available,Flu Shot (Egg free),False,2023-04-06,sunday_hours:  11:00AM - 5:00PM  |  monday_hours:  9:00AM - 8:00PM  |  tuesday_hours:  9:00AM - 8:00PM  |  wednesday_hours:  9:00AM - 8:00PM  |  thursday_hours:  9:00AM - 8:00PM  |  friday_hours:  9:00AM - 8:00PM  |  saturday_hours:  9:00AM - 6:00PM
8bf0bf03-24df-401d-9336-88b8b0490e4c,336-884-1260,"CVS Pharmacy, Inc. #16459",1050 MALL LOOP RD,HIGH POINT,NC,27262,https://www.cvs.com/store-locator/details-directions/016459,https://www.cvs.com/immunizations/get-vaccinated,True,True,It is highly recommended to make an appointment for pediatric (5-11 years old) COVID-19 vaccinations.,Flu Shot,True,2022-11-19,sunday_hours:  09:00AM-06:00PM  |  monday_hours:  09:00AM-08:00PM  |  tuesday_hours:  09:00AM-08:00PM  |  wednesday_hours:  09:00AM-08:00PM  |  thursday_hours:  nan  |  friday_hours:  09:00AM-08:00PM  |  saturday_hours:  09:00AM-06:00PM
b44db916-f137-4c7f-b0bc-1339460a526c,252-747-6512,Walgreens Co. #21340,915 SE SECOND ST,SNOW HILL,NC,28580-0481,https://www.walgreens.com,https://www.walgreens.com/findcare/vaccination/covid-19,True,True,Appointments are not required to receive a Flu vaccine.  walk-ins are accepted at this time.,Flu Shot,True,2023-04-03,sunday_hours:  10:00AM - 05:00PM  |  monday_hours:  09:00AM - 07:00PM  |  tuesday_hours:  09:00AM - 07:00PM  |  wednesday_hours:  09:00AM - 07:00PM  |  thursday_hours:  09:00AM - 07:00PM  |  friday_hours:  09:00AM - 07:00PM  |  saturday_hours:  09:00AM - 06:00PM
edcb0b99-65c6-42e3-bc1b-d91ebed059f4,704-367-1716,Walgreens Co. #1376,6649 MORRISON BLVD,CHARLOTTE,NC,28211-3516,https://www.walgreens.com,https://www.walgreens.com/findcare/vaccination/covid-19,True,True,Appointments are not required to receive a Flu vaccine.  walk-ins are accepted at this time.,Flu Shot (Egg free),True,2023-04-03,sunday_hours:  12:00AM - 12:00AM  |  monday_hours:  12:00AM - 12:00AM  |  tuesday_hours:  12:00AM - 12:00AM  |  wednesday_hours:  12:00AM - 12:00AM  |  thursday_hours:  12:00AM - 12:00AM  |  friday_hours:  12:00AM - 12:00AM  |  saturday_hours:  12:00AM - 12:00AM
264a4512-b112-42ea-8c06-5f841e49d806,336-438-3281,Walgreens Co. #17237,2294 N CHURCH ST,BURLINGTON,NC,27217-3111,https://www.walgreens.com,https://www.walgreens.com/findcare/vaccination/covid-19,True,True,Appointments are not required to receive a Flu vaccine.  walk-ins are accepted at this time.,Flu Shot,True,2023-04-03,sunday_hours:  10:00AM - 03:00PM  |  monday_hours:  09:00AM - 08:00PM  |  tuesday_hours:  09:00AM - 08:00PM  |  wednesday_hours:  09:00AM - 08:00PM  |  thursday_hours:  09:00AM - 08:00PM  |  friday_hours:  09:00AM - 08:00PM  |  saturday_hours:  09:00AM - 06:00PM
80182225-97de-41ce-8757-199a733397e7,919-528-4709,"CVS Pharmacy, Inc. #01246",612 N. MAIN ST.,CREEDMOOR,NC,27522,https://www.cvs.com/store-locator/details-directions/001246,https://www.cvs.com/immunizations/get-vaccinated,True,True,It is highly recommended to make an appointment for pediatric (5-11 years old) COVID-19 vaccinations.,Flu Shot,False,2023-04-06,sunday_hours:  10:00AM-06:00PM  |  monday_hours:  09:00AM-08:00PM  |  tuesday_hours:  09:00AM-08:00PM  |  wednesday_hours:  09:00AM-08:00PM  |  thursday_hours:  09:00AM-08:00PM  |  friday_hours:  09:00AM-08:00PM  |  saturday_hours:  09:00AM-06:00PM
a8cc0b35-dc4b-4122-af6c-843c48e2cbfa,252-459-3540,"CVS Pharmacy, Inc. #04988",101 WEST WASHINGTON ST,NASHVILLE,NC,27856,https://www.cvs.com/store-locator/details-directions/004988,https://www.cvs.com/immunizations/get-vaccinated,True,True,It is highly recommended to make an appointment for pediatric (5-11 years old) COVID-19 vaccinations.,Flu Shot,False,2023-01-14,sunday_hours:  10:00AM-06:00PM  |  monday_hours:  08:00AM-09:00PM  |  tuesday_hours:  08:00AM-09:00PM  |  wednesday_hours:  08:00AM-09:00PM  |  thursday_hours:  08:00AM-09:00PM  |  friday_hours:  08:00AM-09:00PM  |  saturday_hours:  09:00AM-06:00PM
4bbf454b-d266-4328-af9c-8737a2ffe9ca,704-844-6822,Harris Teeter Pharmacy #09700157,1811 MATTHEWS TOWNSHIP PKWY,MATTHEWS,NC,28105,https://www.harristeeter.com/rx/guest/get-vaccinated,https://www.harristeeter.com/covidcare,True,False,Not Available,"Flu Shot (65+, high-dose or adjuvanted)",True,2023-04-07,sunday_hours:  11:00 AM - 6:00 PM  |  monday_hours:  9:00 AM - 8:00 PM  |  tuesday_hours:  9:00 AM - 8:00 PM  |  wednesday_hours:  9:00 AM - 8:00 PM  |  thursday_hours:  9:00 AM - 8:00 PM  |  friday_hours:  9:00 AM - 8:00 PM  |  saturday_hours:  9:00 AM - 6:00 PM
84c9fb76-1517-4d19-b597-8a41869f463d,704-380-6134,Publix Super Markets Inc. #1539,134 Venture Lane,Statesville,NC,28625,https://www.publix.com/pharmacy/pharmacy-services/vaccinations,https://www.publix.com/vaccines,True,True,Not Available,Flu Shot,False,2023-04-06,sunday_hours:  11:00AM - 6:00PM  |  monday_hours:  9:00AM - 9:00PM  |  tuesday_hours:  9:00AM - 9:00PM  |  wednesday_hours:  9:00AM - 9:00PM  |  thursday_hours:  9:00AM - 9:00PM  |  friday_hours:  9:00AM - 9:00PM  |  saturday_hours:  9:00AM - 7:00PM
